C08	44619964	29
C08	44619965	28
C08	44619966	28
C08	44619967	27
C08	44619968	28
C08	44619969	29
C08	44619970	30
C08	44619971	31
C08	44619972	30
C08	44619973	29
C08	44619974	29
C08	44619975	29
C08	44619976	29
C08	44619977	28
C08	44619978	29
C08	44619979	29
C08	44619980	29
C08	44619981	29
C08	44619982	29
C08	44619983	29
C08	44619984	29
C08	44619985	29
C08	44619986	30
C08	44619987	30
C08	44619988	30
C08	44619989	30
C08	44619990	30
C08	44619991	30
C08	44619992	30
C08	44619993	30
C08	44619994	30
C08	44619995	29
C08	44619996	29
C08	44619997	28
C08	44619998	27
C08	44619999	27
C08	44620000	27
C08	44620001	27
C08	44620002	28
C08	44620003	28
C08	44620004	29
C08	44620005	30
C08	44620006	30
C08	44620007	31
C08	44620008	31
C08	44620009	31
C08	44620010	34
C08	44620011	33
C08	44620012	33
C08	44620013	33
C08	44620014	33
C08	44620015	33
C08	44620016	33
C08	44620017	33
C08	44620018	34
C08	44620019	34
C08	44620020	34
C08	44620021	34
C08	44620022	33
C08	44620023	33
C08	44620024	33
C08	44620025	33
C08	44620026	32
C08	44620027	32
C08	44620028	32
C08	44620029	31
C08	44620030	31
C08	44620031	33
C08	44620032	33
C08	44620033	32
C08	44620034	33
C08	44620035	32
C08	44620036	32
C08	44620037	32
C08	44620038	32
C08	44620039	33
C08	44620040	32
C08	44620041	32
C08	44620042	31
C08	44620043	31
C08	44620044	31
C08	44620045	31
C08	44620046	32
C08	44620047	32
C08	44620048	32
C08	44620049	32
C08	44620050	32
C08	44620051	32
C08	44620052	32
C08	44620053	32
C08	44620054	32
C08	44620055	33
C08	44620056	34
C08	44620057	34
C08	44620058	34
C08	44620059	34
C08	44620060	35
C08	44620061	33
C08	44620062	33
C08	44620063	33
C08	44620064	33
C08	44620065	36
C08	44620066	36
C08	44620067	36
C08	44620068	38
C08	44620069	39
C08	44620070	39
C08	44620071	39
C08	44620072	39
C08	44620073	39
C08	44620074	39
C08	44620075	39
C08	44620076	39
C08	44620077	40
C08	44620078	40
C08	44620079	39
C08	44620080	39
C08	44620081	40
C08	44620082	40
C08	44620083	40
C08	44620084	40
C08	44620085	40
C08	44620086	42
C08	44620087	42
C08	44620088	42
C08	44620089	43
C08	44620090	43
C08	44620091	43
C08	44620092	43
C08	44620093	43
C08	44620094	43
C08	44620095	43
C08	44620096	43
C08	44620097	43
C08	44620098	42
C08	44620099	42
C08	44620100	42
C08	44620101	40
C08	44620102	40
C08	44620103	40
C08	44620104	39
C08	44620105	39
C08	44620106	39
C08	44620107	41
C08	44620108	41
C08	44620109	41
C08	44620110	41
C08	44620111	41
C08	44620112	41
C08	44620113	41
C08	44620114	41
C08	44620115	41
C08	44620116	42
C08	44620117	42
C08	44620118	42
C08	44620119	44
C08	44620120	43
C08	44620121	42
C08	44620122	41
C08	44620123	41
C08	44620124	41
C08	44620125	41
C08	44620126	41
C08	44620127	42
C08	44620128	43
C08	44620129	42
C08	44620130	42
C08	44620131	42
C08	44620132	42
C08	44620133	43
C08	44620134	42
C08	44620135	42
C08	44620136	42
C08	44620137	41
C08	44620138	41
C08	44620139	43
C08	44620140	43
C08	44620141	43
C08	44620142	43
C08	44620143	44
C08	44620144	44
C08	44620145	44
C08	44620146	44
C08	44620147	44
C08	44620148	46
C08	44620149	47
C08	44620150	47
C08	44620151	47
C08	44620152	46
C08	44620153	45
C08	44620154	45
C08	44620155	44
C08	44620156	43
C08	44620157	43
C08	44620158	42
C08	44620159	42
C08	44620160	42
C08	44620161	39
C08	44620162	39
C08	44620163	39
C08	44620164	40
C08	44620165	40
C08	44620166	40
C08	44620167	40
C08	44620168	41
C08	44620169	41
C08	44620170	41
C08	44620171	41
C08	44620172	41
C08	44620173	41
C08	44620174	40
C08	44620175	40
C08	44620176	40
C08	44620177	40
C08	44620178	40
C08	44620179	40
C08	44620180	42
C08	44620181	42
C08	44620182	40
C08	44620183	41
C08	44620184	42
C08	44620185	41
C08	44620186	41
C08	44620187	41
C08	44620188	41
C08	44620189	41
C08	44620190	40
C08	44620191	40
C08	44620192	40
C08	44620193	40
C08	44620194	40
C08	44620195	40
C08	44620196	40
C08	44620197	39
C08	44620198	39
C08	44620199	39
C08	44620200	39
C08	44620201	38
C08	44620202	40
C08	44620203	40
C08	44620204	41
C08	44620205	42
C08	44620206	41
C08	44620207	40
C08	44620208	40
C08	44620209	41
C08	44620210	41
C08	44620211	40
C08	44620212	41
C08	44620213	41
C08	44620214	41
C08	44620215	41
C08	44620216	38
C08	44620217	42
C08	44620218	42
C08	44620219	40
C08	44620220	39
C08	44620221	39
C08	44620222	39
C08	44620223	39
C08	44620224	39
C08	44620225	39
C08	44620226	39
C08	44620227	39
C08	44620228	38
C08	44620229	39
C08	44620230	40
C08	44620231	40
C08	44620232	39
C08	44620233	39
C08	44620234	39
C08	44620235	39
C08	44620236	39
C08	44620237	37
C08	44620238	37
C08	44620239	37
C08	44620240	37
C08	44620241	38
C08	44620242	38
C08	44620243	38
C08	44620244	37
C08	44620245	37
C08	44620246	37
C08	44620247	37
C08	44620248	37
C08	44620249	37
C08	44620250	38
C08	44620251	38
C08	44620252	38
C08	44620253	38
C08	44620254	38
C08	44620255	39
C08	44620256	39
C08	44620257	39
C08	44620258	37
C08	44620259	37
C08	44620260	37
C08	44620261	37
C08	44620262	37
C08	44620263	38
C08	44620264	38
C08	44620265	38
C08	44620266	38
C08	44620267	37
C08	44620268	37
C08	44620269	37
C08	44620270	34
C08	44620271	34
C08	44620272	34
C08	44620273	34
C08	44620274	34
C08	44620275	34
C08	44620276	34
C08	44620277	34
C08	44620278	33
C08	44620279	33
C08	44620280	33
C08	44620281	34
C08	44620282	34
C08	44620283	34
C08	44620284	33
C08	44620285	33
C08	44620286	33
C08	44620287	35
C08	44620288	37
C08	44620289	37
C08	44620290	35
C08	44620291	35
C08	44620292	36
C08	44620293	36
C08	44620294	35
C08	44620295	35
C08	44620296	35
C08	44620297	35
C08	44620298	35
C08	44620299	33
C08	44620300	32
C08	44620301	32
C08	44620302	32
C08	44620303	32
C08	44620304	32
C08	44620305	32
C08	44620306	32
C08	44620307	33
C08	44620308	33
C08	44620309	33
C08	44620310	33
C08	44620311	33
C08	44620312	33
C08	44620313	34
C08	44620314	34
C08	44620315	33
C08	44620316	34
C08	44620317	34
C08	44620318	34
C08	44620319	33
C08	44620320	32
C08	44620321	33
C08	44620322	33
C08	44620323	33
C08	44620324	35
C08	44620325	35
C08	44620326	35
C08	44620327	35
C08	44620328	35
C08	44620329	35
C08	44620330	35
C08	44620331	33
C08	44620332	33
C08	44620333	33
C08	44620334	32
C08	44620335	31
C08	44620336	31
C08	44620337	31
C08	44620338	32
C08	44620339	33
C08	44620340	33
C08	44620341	35
C08	44620342	35
C08	44620343	35
C08	44620344	36
C08	44620345	36
C08	44620346	36
C08	44620347	36
C08	44620348	36
C08	44620349	36
C08	44620350	36
C08	44620351	36
C08	44620352	36
C08	44620353	34
C08	44620354	37
C08	44620355	36
C08	44620356	35
C08	44620357	35
C08	44620358	36
C08	44620359	36
C08	44620360	35
C08	44620361	35
C08	44620362	35
C08	44620363	34
C08	44620364	34
C08	44620365	34
C08	44620366	34
C08	44620367	34
C08	44620368	30
C08	44620369	30
C08	44620370	30
C08	44620371	30
C08	44620372	30
C08	44620373	30
C08	44620374	30
C08	44620375	31
C08	44620376	31
C08	44620377	31
C08	44620378	31
C08	44620379	31
C08	44620380	30
C08	44620381	29
C08	44620382	29
C08	44620383	29
C08	44620384	29
C08	44620385	29
C08	44620386	29
C08	44620387	29
C08	44620388	29
C08	44620389	29
C08	44620390	31
C08	44620391	30
C08	44620392	29
C08	44620393	29
C08	44620394	30
C08	44620395	30
C08	44620396	30
C08	44620397	30
C08	44620398	30
C08	44620399	30
C08	44620400	30
C08	44620401	30
C08	44620402	30
C08	44620403	30
C08	44620404	30
C08	44620405	31
C08	44620406	31
C08	44620407	31
C08	44620408	31
C08	44620409	32
C08	44620410	32
C08	44620411	32
C08	44620412	32
C08	44620413	32
C08	44620414	31
C08	44620415	31
C08	44620416	31
C08	44620417	32
C08	44620418	32
C08	44620419	33
C08	44620420	34
C08	44620421	34
C08	44620422	34
C08	44620423	34
C08	44620424	34
C08	44620425	34
C08	44620426	34
C08	44620427	34
C08	44620428	34
C08	44620429	34
C08	44620430	33
C08	44620431	34
C08	44620432	33
C08	44620433	34
C08	44620434	34
C08	44620435	34
C08	44620436	34
C08	44620437	34
C08	44620438	32
C08	44620439	29
C08	44620440	29
C08	44620441	29
C08	44620442	29
C08	44620443	29
C08	44620444	29
C08	44620445	29
C08	44620446	29
C08	44620447	29
C08	44620448	29
C08	44620449	29
C08	44620450	29
C08	44620451	30
C08	44620452	31
C08	44620453	51
C08	44620454	51
C08	44620455	53
C08	44620456	54
C08	44620457	54
C08	44620458	53
C08	44620459	53
C08	44620460	56
C08	44620461	57
C08	44620462	57
C08	44620463	58
C08	44620464	58
C08	44620465	59
C08	44620466	60
C08	44620467	59
C08	44620468	60
C08	44620469	60
C08	44620470	61
C08	44620471	61
C08	44620472	60
C08	44620473	60
C08	44620474	60
C08	44620475	59
C08	44620476	59
C08	44620477	59
C08	44620478	61
C08	44620479	61
C08	44620480	61
C08	44620481	61
C08	44620482	62
C08	44620483	62
C08	44620484	62
C08	44620485	62
C08	44620486	60
C08	44620487	60
C08	44620488	60
C08	44620489	59
C08	44620490	59
C08	44620491	59
C08	44620492	59
C08	44620493	60
C08	44620494	60
C08	44620495	61
C08	44620496	61
C08	44620497	61
C08	44620498	61
C08	44620499	62
C08	44620500	62
C08	44620501	65
C08	44620502	69
C08	44620503	70
C08	44620504	72
C08	44620505	69
C08	44620506	70
C08	44620507	70
C08	44620508	72
C08	44620509	72
C08	44620510	72
C08	44620511	72
C08	44620512	72
C08	44620513	76
C08	44620514	76
C08	44620515	77
C08	44620516	77
C08	44620517	77
C08	44620518	78
C08	44620519	78
C08	44620520	78
C08	44620521	78
C08	44620522	78
C08	44620523	78
C08	44620524	78
C08	44620525	78
C08	44620526	77
C08	44620527	77
C08	44620528	79
C08	44620529	79
C08	44620530	81
C08	44620531	81
C08	44620532	82
C08	44620533	83
C08	44620534	83
C08	44620535	82
C08	44620536	82
C08	44620537	82
C08	44620538	82
C08	44620539	82
C08	44620540	82
C08	44620541	80
C08	44620542	81
C08	44620543	79
C08	44620544	41
C08	44620545	40
C08	44620546	40
C08	44620547	40
C08	44620548	40
C08	44620549	40
C08	44620550	40
C08	44620551	40
C08	44620552	39
C08	44620553	39
C08	44620554	39
C08	44620555	39
C08	44620556	38
C08	44620557	37
C08	44620558	37
C08	44620559	38
C08	44620560	38
C08	44620561	38
C08	44620562	38
C08	44620563	39
C08	44620564	39
C08	44620565	39
C08	44620566	39
C08	44620567	39
C08	44620568	39
C08	44620569	39
C08	44620570	38
C08	44620571	38
C08	44620572	38
C08	44620573	38
C08	44620574	39
C08	44620575	39
C08	44620576	39
C08	44620577	39
C08	44620578	39
C08	44620579	39
C08	44620580	42
C08	44620581	42
C08	44620582	41
C08	44620583	41
C08	44620584	40
C08	44620585	40
C08	44620586	41
C08	44620587	41
C08	44620588	41
C08	44620589	41
C08	44620590	41
C08	44620591	41
C08	44620592	41
C08	44620593	41
C08	44620594	40
C08	44620595	40
C08	44620596	41
C08	44620597	41
C08	44620598	41
C08	44620599	42
C08	44620600	42
C08	44620601	46
C08	44620602	46
C08	44620603	45
C08	44620604	46
C08	44620605	46
C08	44620606	44
C08	44620607	43
C08	44620608	44
C08	44620609	44
C08	44620610	44
C08	44620611	43
C08	44620612	42
C08	44620613	43
C08	44620614	44
C08	44620615	44
C08	44620616	46
C08	44620617	45
C08	44620618	45
C08	44620619	47
C08	44620620	47
C08	44620621	47
C08	44620622	47
C08	44620623	47
C08	44620624	47
C08	44620625	47
C08	44620626	47
C08	44620627	47
C08	44620628	49
C08	44620629	50
C08	44620630	50
C08	44620631	50
C08	44620632	50
C08	44620633	49
C08	44620634	50
C08	44620635	50
C08	44620636	50
C08	44620637	50
C08	44620638	50
C08	44620639	51
C08	44620640	51
C08	44620641	52
C08	44620642	52
C08	44620643	52
C08	44620644	52
C08	44620645	52
C08	44620646	51
C08	44620647	51
C08	44620648	53
C08	44620649	53
C08	44620650	52
C08	44620651	53
C08	44620652	53
C08	44620653	53
C08	44620654	52
C08	44620655	52
C08	44620656	52
C08	44620657	52
C08	44620658	52
C08	44620659	52
C08	44620660	51
C08	44620661	51
C08	44620662	51
C08	44620663	51
C08	44620664	47
C08	44620665	47
C08	44620666	46
C08	44620667	46
C08	44620668	46
C08	44620669	46
C08	44620670	46
C08	44620671	46
C08	44620672	45
C08	44620673	46
C08	44620674	46
C08	44620675	46
C08	44620676	46
C08	44620677	46
C08	44620678	46
C08	44620679	45
C08	44620680	45
C08	44620681	43
C08	44620682	43
C08	44620683	42
C08	44620684	41
C08	44620685	41
C08	44620686	41
C08	44620687	41
C08	44620688	41
C08	44620689	43
C08	44620690	43
C08	44620691	43
C08	44620692	43
C08	44620693	43
C08	44620694	42
C08	44620695	41
C08	44620696	42
C08	44620697	42
C08	44620698	42
C08	44620699	42
C08	44620700	42
C08	44620701	42
C08	44620702	42
C08	44620703	42
C08	44620704	42
C08	44620705	42
C08	44620706	43
C08	44620707	43
C08	44620708	43
C08	44620709	43
C08	44620710	42
C08	44620711	41
C08	44620712	42
C08	44620713	43
C08	44620714	42
C08	44620715	42
C08	44620716	42
C08	44620717	42
C08	44620718	42
C08	44620719	41
C08	44620720	41
C08	44620721	42
C08	44620722	41
C08	44620723	41
C08	44620724	41
C08	44620725	40
C08	44620726	41
C08	44620727	41
C08	44620728	41
C08	44620729	41
C08	44620730	41
C08	44620731	38
C08	44620732	38
C08	44620733	38
C08	44620734	38
C08	44620735	38
C08	44620736	38
C08	44620737	37
C08	44620738	37
C08	44620739	38
C08	44620740	38
C08	44620741	38
C08	44620742	40
C08	44620743	40
C08	44620744	41
C08	44620745	41
C08	44620746	41
C08	44620747	40
C08	44620748	40
C08	44620749	55
C08	44620750	54
C08	44620751	54
C08	44620752	50
C08	44620753	50
C08	44620754	50
C08	44620755	49
C08	44620756	49
C08	44620757	49
C08	44620758	49
C08	44620759	48
C08	44620760	48
C08	44620761	48
C08	44620762	48
C08	44620763	48
C08	44620764	47
C08	44620765	46
C08	44620766	46
C08	44620767	44
C08	44620768	44
C08	44620769	44
C08	44620770	43
C08	44620771	44
C08	44620772	45
C08	44620773	45
C08	44620774	45
C08	44620775	45
C08	44620776	45
C08	44620777	44
C08	44620778	44
C08	44620779	42
C08	44620780	41
C08	44620781	41
C08	44620782	42
C08	44620783	42
C08	44620784	42
C08	44620785	41
C08	44620786	41
C08	44620787	41
C08	44620788	41
C08	44620789	38
C08	44620790	37
C08	44620791	37
C08	44620792	35
C08	44620793	23
C08	44620794	23
C08	44620795	23
C08	44620796	24
C08	44620797	24
C08	44620798	24
C08	44620799	22
C08	44620800	22
C08	44620801	22
C08	44620802	21
C08	44620803	21
C08	44620804	21
C08	44620805	21
C08	44620806	20
C08	44620807	20
C08	44620808	20
C08	44620809	20
C08	44620810	20
C08	44620811	23
C08	44620812	23
C08	44620813	23
C08	44620814	23
C08	44620815	23
C08	44620816	25
C08	44620817	25
C08	44620818	25
C08	44620819	26
C08	44620820	27
C08	44620821	27
C08	44620822	27
C08	44620823	26
C08	44620824	25
C08	44620825	26
C08	44620826	26
C08	44620827	26
C08	44620828	27
C08	44620829	27
C08	44620830	27
C08	44620831	27
C08	44620832	27
C08	44620833	27
C08	44620834	29
C08	44620835	29
C08	44620836	29
C08	44620837	29
C08	44620838	29
C08	44620839	29
C08	44620840	27
C08	44620841	27
C08	44620842	27
C08	44620843	29
C08	44620844	28
C08	44620845	28
C08	44620846	28
C08	44620847	27
C08	44620848	27
C08	44620849	28
C08	44620850	32
C08	44620851	32
C08	44620852	33
C08	44620853	33
C08	44620854	33
C08	44620855	33
C08	44620856	33
C08	44620857	32
C08	44620858	32
C08	44620859	32
C08	44620860	32
C08	44620861	32
C08	44620862	33
C08	44620863	33
C08	44620864	32
C08	44620865	32
C08	44620866	32
C08	44620867	33
C08	44620868	33
C08	44620869	33
C08	44620870	34
C08	44620871	34
C08	44620872	34
C08	44620873	34
C08	44620874	35
C08	44620875	36
C08	44620876	36
C08	44620877	35
C08	44620878	36
C08	44620879	36
C08	44620880	36
C08	44620881	37
C08	44620882	39
C08	44620883	40
C08	44620884	40
C08	44620885	40
C08	44620886	40
C08	44620887	40
C08	44620888	40
C08	44620889	40
C08	44620890	39
C08	44620891	39
C08	44620892	39
C08	44620893	37
C08	44620894	37
C08	44620895	36
C08	44620896	38
C08	44620897	38
C08	44620898	38
C08	44620899	38
C08	44620900	39
C08	44620901	39
C08	44620902	39
C08	44620903	39
C08	44620904	39
C08	44620905	39
C08	44620906	39
C08	44620907	39
C08	44620908	39
C08	44620909	39
C08	44620910	39
C08	44620911	38
C08	44620912	40
C08	44620913	41
C08	44620914	42
C08	44620915	43
C08	44620916	43
C08	44620917	44
C08	44620918	44
C08	44620919	42
C08	44620920	45
C08	44620921	44
C08	44620922	43
C08	44620923	42
C08	44620924	42
C08	44620925	42
C08	44620926	43
C08	44620927	43
C08	44620928	43
C08	44620929	43
C08	44620930	43
C08	44620931	43
C08	44620932	43
C08	44620933	42
C08	44620934	42
C08	44620935	42
C08	44620936	42
C08	44620937	42
C08	44620938	42
C08	44620939	42
C08	44620940	42
C08	44620941	40
C08	44620942	43
C08	44620943	43
C08	44620944	43
C08	44620945	43
C08	44620946	43
C08	44620947	42
C08	44620948	42
C08	44620949	42
C08	44620950	42
C08	44620951	42
C08	44620952	42
C08	44620953	43
C08	44620954	43
C08	44620955	43
C08	44620956	44
C08	44620957	44
C08	44620958	45
C08	44620959	45
C08	44620960	45
C08	44620961	45
C08	44620962	42
C08	44620963	42
C08	44620964	43
C08	44620965	43
C08	44620966	43
C08	44620967	41
C08	44620968	41
C08	44620969	41
C08	44620970	40
C08	44620971	39
C08	44620972	39
C08	44620973	40
C08	44620974	40
C08	44620975	40
C08	44620976	40
C08	44620977	41
C08	44620978	41
C08	44620979	40
C08	44620980	40
C08	44620981	40
C08	44620982	40
C08	44620983	40
C08	44620984	40
C08	44620985	38
C08	44620986	40
C08	44620987	41
C08	44620988	41
C08	44620989	41
C08	44620990	41
C08	44620991	42
C08	44620992	42
C08	44620993	42
C08	44620994	41
C08	44620995	41
C08	44620996	41
C08	44620997	42
C08	44620998	42
C08	44620999	42
C08	44621000	42
C08	44621001	38
C08	44621002	40
C08	44621003	39
C08	44621004	39
C08	44621005	39
C08	44621006	39
C08	44621007	39
C08	44621008	39
C08	44621009	39
C08	44621010	43
C08	44621011	43
C08	44621012	44
C08	44621013	43
C08	44621014	42
C08	44621015	42
C08	44621016	42
C08	44621017	42
C08	44621018	41
C08	44621019	41
C08	44621020	43
C08	44621021	43
C08	44621022	43
C08	44621023	42
C08	44621024	42
C08	44621025	41
C08	44621026	42
C08	44621027	42
C08	44621028	42
C08	44621029	42
C08	44621030	42
C08	44621031	43
C08	44621032	42
C08	44621033	40
C08	44621034	39
C08	44621035	39
C08	44621036	40
C08	44621037	40
C08	44621038	40
C08	44621039	40
C08	44621040	40
C08	44621041	40
C08	44621042	40
C08	44621043	41
C08	44621044	43
C08	44621045	43
C08	44621046	45
C08	44621047	45
C08	44621048	45
C08	44621049	45
C08	44621050	45
C08	44621051	44
C08	44621052	44
C08	44621053	44
C08	44621054	44
C08	44621055	44
C08	44621056	46
C08	44621057	46
C08	44621058	46
C08	44621059	47
C08	44621060	47
C08	44621061	47
C08	44621062	47
C08	44621063	47
C08	44621064	46
C08	44621065	45
C08	44621066	45
C08	44621067	45
C08	44621068	45
C08	44621069	45
C08	44621070	45
C08	44621071	44
C08	44621072	44
C08	44621073	44
C08	44621074	44
C08	44621075	44
C08	44621076	44
C08	44621077	43
C08	44621078	43
C08	44621079	44
C08	44621080	44
C08	44621081	44
C08	44621082	44
C08	44621083	44
C08	44621084	44
C08	44621085	44
C08	44621086	44
C08	44621087	44
C08	44621088	44
C08	44621089	44
C08	44621090	44
C08	44621091	45
C08	44621092	45
C08	44621093	42
C08	44621094	42
C08	44621095	42
C08	44621096	42
C08	44621097	42
C08	44621098	42
C08	44621099	42
C08	44621100	44
C08	44621101	44
C08	44621102	45
C08	44621103	45
C08	44621104	44
C08	44621105	44
C08	44621106	44
C08	44621107	45
C08	44621108	45
C08	44621109	44
C08	44621110	44
C08	44621111	44
C08	44621112	44
C08	44621113	44
C08	44621114	44
C08	44621115	43
C08	44621116	43
C08	44621117	43
C08	44621118	43
C08	44621119	43
C08	44621120	43
C08	44621121	43
C08	44621122	43
C08	44621123	43
C08	44621124	42
C08	44621125	42
C08	44621126	42
C08	44621127	42
C08	44621128	41
C08	44621129	41
C08	44621130	41
C08	44621131	41
C08	44621132	41
C08	44621133	41
C08	44621134	41
C08	44621135	41
C08	44621136	41
C08	44621137	41
C08	44621138	40
C08	44621139	40
C08	44621140	43
C08	44621141	43
C08	44621142	44
C08	44621143	44
C08	44621144	44
C08	44621145	43
C08	44621146	43
C08	44621147	43
C08	44621148	42
C08	44621149	42
C08	44621150	43
C08	44621151	42
C08	44621152	42
C08	44621153	40
C08	44621154	40
C08	44621155	40
C08	44621156	40
C08	44621157	40
C08	44621158	40
C08	44621159	40
C08	44621160	40
C08	44621161	36
C08	44621162	36
C08	44621163	35
C08	44621164	35
C08	44621165	36
C08	44621166	36
C08	44621167	36
C08	44621168	36
C08	44621169	36
C08	44621170	37
C08	44621171	36
C08	44621172	35
C08	44621173	35
C08	44621174	35
C08	44621175	34
C08	44621176	34
C08	44621177	34
C08	44621178	36
C08	44621179	36
C08	44621180	36
C08	44621181	37
C08	44621182	36
C08	44621183	36
C08	44621184	38
C08	44621185	38
C08	44621186	38
C08	44621187	37
C08	44621188	37
C08	44621189	37
C08	44621190	38
C08	44621191	38
C08	44621192	38
C08	44621193	38
C08	44621194	37
C08	44621195	35
C08	44621196	37
C08	44621197	35
C08	44621198	35
C08	44621199	36
C08	44621200	36
C08	44621201	36
C08	44621202	36
C08	44621203	36
C08	44621204	36
C08	44621205	56
C08	44621206	56
C08	44621207	54
C08	44621208	54
C08	44621209	54
C08	44621210	53
C08	44621211	56
C08	44621212	56
C08	44621213	55
C08	44621214	56
C08	44621215	56
C08	44621216	56
C08	44621217	55
C08	44621218	57
C08	44621219	56
C08	44621220	56
C08	44621221	56
C08	44621222	56
C08	44621223	57
C08	44621224	57
C08	44621225	57
C08	44621226	57
C08	44621227	57
