# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Missing
78at3699	Complete	BroT22.C03g24780.1	3248.7	1612	https://v10-1.orthodb.org/?query=78at3699	ABC transporter A
79at3699	Complete	BroT22.S01g03690.1	3285.9	1775	https://v10-1.orthodb.org/?query=79at3699	Zinc finger, PHD-type
81at3699	Complete	BroT22.S01g02280.1	3347.1	1577	https://v10-1.orthodb.org/?query=81at3699	Dicer dimerisation domain
83at3699	Complete	BroT22.C06g15690.1	3271.6	1672	https://v10-1.orthodb.org/?query=83at3699	Bacterial Ig-like, group 2
84at3699	Complete	BroT22.C07g21260.1	3350.7	1651	https://v10-1.orthodb.org/?query=84at3699	Nucleoporin Nup186/Nup192/Nup205
90at3699	Missing
91at3699	Complete	BroT22.C07g54860.1	3178.1	1721	https://v10-1.orthodb.org/?query=91at3699	Nucleoporin (DUF3414)
94at3699	Complete	BroT22.C08g27740.1	2522.7	1694	https://v10-1.orthodb.org/?query=94at3699	uncharacterized protein LOC103840946
96at3699	Complete	BroT22.C01g05910.1	2989.7	1542	https://v10-1.orthodb.org/?query=96at3699	Tetratricopeptide repeat (TPR)-like superfamily protein
97at3699	Complete	BroT22.C06g31500.1	2917.2	1505	https://v10-1.orthodb.org/?query=97at3699	DNA-directed DNA polymerase, family B, exonuclease domain
98at3699	Complete	BroT22.C03g23670.1	3022.9	1511	https://v10-1.orthodb.org/?query=98at3699	RNA polymerase Rpb1, domain 3
102at3699	Complete	BroT22.C03g06660.1	3124.5	1435	https://v10-1.orthodb.org/?query=102at3699	Zinc finger, RING-type
103at3699	Complete	BroT22.C03g41490.1	3306.2	1602	https://v10-1.orthodb.org/?query=103at3699	Proteasome activator Blm10, mid region
107at3699	Complete	BroT22.C04g26580.1	3186.8	1535	https://v10-1.orthodb.org/?query=107at3699	Sec7, C-terminal
112at3699	Complete	BroT22.C01g10650.1	2912.5	1505	https://v10-1.orthodb.org/?query=112at3699	tRNA/rRNA methyltransferase, SpoU type
113at3699	Complete	BroT22.C08g53120.1	3274.5	1541	https://v10-1.orthodb.org/?query=113at3699	Sec7, C-terminal
115at3699	Complete	BroT22.C04g53990.1	3026.6	1483	https://v10-1.orthodb.org/?query=115at3699	Protein SHOOT GRAVITROPISM 6
119at3699	Complete	BroT22.C06g37170.1	2887.2	1394	https://v10-1.orthodb.org/?query=119at3699	UDP-glucose:Glycoprotein Glucosyltransferase
121at3699	Complete	BroT22.C02g22990.1	2903.1	1440	https://v10-1.orthodb.org/?query=121at3699	Thiamine pyrophosphate enzyme, C-terminal TPP-binding
125at3699	Complete	BroT22.C05g37870.1	2805.6	1539	https://v10-1.orthodb.org/?query=125at3699	Autophagy-related, C-terminal
132at3699	Complete	BroT22.C03g64360.1	2935.0	1502	https://v10-1.orthodb.org/?query=132at3699	THO complex, subunitTHOC2, C-terminal
134at3699	Complete	BroT22.C09g00500.1	3099.6	1562	https://v10-1.orthodb.org/?query=134at3699	Vacuolar protein sorting-associated protein 8, central domain
141at3699	Complete	BroT22.C07g30780.1	3049.8	1594	https://v10-1.orthodb.org/?query=141at3699	Protein RST1
142at3699	Complete	BroT22.C01g08660.1	2648.8	1580	https://v10-1.orthodb.org/?query=142at3699	Nucleolar 27S pre-rRNA processing, Urb2/Npa2, C-terminal
143at3699	Missing
145at3699	Complete	BroT22.C03g42520.1	2638.7	1462	https://v10-1.orthodb.org/?query=145at3699	AAA ATPase, AAA+ lid domain
148at3699	Complete	BroT22.S01g02040.1	2837.3	1399	https://v10-1.orthodb.org/?query=148at3699	CLU central domain
155at3699	Duplicated	BroT22.C06g36990.1	2549.1	1331	https://v10-1.orthodb.org/?query=155at3699	Phosphatidylinositol-4-phosphate 5-kinase, core
155at3699	Duplicated	BroT22.C02g25220.1	2657.8	1326	https://v10-1.orthodb.org/?query=155at3699	Phosphatidylinositol-4-phosphate 5-kinase, core
164at3699	Complete	BroT22.C09g46100.1	2789.0	1406	https://v10-1.orthodb.org/?query=164at3699	WD40 repeat
169at3699	Complete	BroT22.C08g12170.1	2331.9	1226	https://v10-1.orthodb.org/?query=169at3699	FAD dependent oxidoreductase
172at3699	Complete	BroT22.C04g46100.1	2731.1	1283	https://v10-1.orthodb.org/?query=172at3699	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
173at3699	Duplicated	BroT22.C05g00860.1	2869.1	1344	https://v10-1.orthodb.org/?query=173at3699	ABC transporter type 1, transmembrane domain
173at3699	Duplicated	BroT22.C09g13430.1	2567.5	1312	https://v10-1.orthodb.org/?query=173at3699	ABC transporter type 1, transmembrane domain
177at3699	Fragmented	BroT22.C01g05360.1	2098.1	1092	https://v10-1.orthodb.org/?query=177at3699	Myosin head, motor domain
178at3699	Missing
179at3699	Duplicated	BroT22.C06g39800.1	2626.4	1206	https://v10-1.orthodb.org/?query=179at3699	PurM-like, C-terminal domain
179at3699	Duplicated	BroT22.C06g27620.1	2630.7	1205	https://v10-1.orthodb.org/?query=179at3699	PurM-like, C-terminal domain
182at3699	Complete	BroT22.C03g06700.1	2717.8	1239	https://v10-1.orthodb.org/?query=182at3699	Magnesium-chelatase subunit ChlH, chloroplastic
185at3699	Complete	BroT22.C05g11500.1	2718.1	1274	https://v10-1.orthodb.org/?query=185at3699	ABC-2 type transporter
190at3699	Complete	BroT22.C02g19100.1	2639.5	1263	https://v10-1.orthodb.org/?query=190at3699	Cleavage and polyadenylation specificity factor subunit 1
192at3699	Complete	BroT22.C02g12150.1	2430.0	1205	https://v10-1.orthodb.org/?query=192at3699	DNA-directed RNA polymerase subunit
196at3699	Missing
213at3699	Complete	BroT22.C04g55780.1	2171.8	1342	https://v10-1.orthodb.org/?query=213at3699	Putative zinc-finger domain
214at3699	Complete	BroT22.C03g16440.1	2157.0	1346	https://v10-1.orthodb.org/?query=214at3699	Protein SHORTAGE IN CHIASMATA 1
217at3699	Complete	BroT22.C09g14370.1	2476.7	1271	https://v10-1.orthodb.org/?query=217at3699	Zinc finger, C5HC2-type
223at3699	Complete	BroT22.C05g39410.1	2741.4	1280	https://v10-1.orthodb.org/?query=223at3699	Pentatricopeptide repeat
224at3699	Complete	BroT22.C03g09770.1	127.8	52	https://v10-1.orthodb.org/?query=224at3699	Cytoplasmic FMR1-interacting
226at3699	Fragmented	BroT22.C09g36360.1	1660.3	829	https://v10-1.orthodb.org/?query=226at3699	Protein TORNADO 1
227at3699	Missing
235at3699	Duplicated	BroT22.C09g14000.1	2406.1	1271	https://v10-1.orthodb.org/?query=235at3699	RNA polymerase Rpb1, domain 3
235at3699	Duplicated	BroT22.C04g24410.1	2417.0	1267	https://v10-1.orthodb.org/?query=235at3699	RNA polymerase Rpb1, domain 3
236at3699	Complete	BroT22.C05g41410.1	2627.5	1271	https://v10-1.orthodb.org/?query=236at3699	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
238at3699	Complete	BroT22.C08g35520.1	2486.9	1209	https://v10-1.orthodb.org/?query=238at3699	ABC transporter type 1, transmembrane domain
245at3699	Complete	BroT22.C04g27360.1	2288.6	1356	https://v10-1.orthodb.org/?query=245at3699	Eukaryotic translation initiation factor 4G
255at3699	Complete	BroT22.C03g62610.1	2367.6	1142	https://v10-1.orthodb.org/?query=255at3699	ATP-dependent RNA helicase Ski2, C-terminal
260at3699	Complete	BroT22.C08g37850.1	2366.5	1109	https://v10-1.orthodb.org/?query=260at3699	Metal ion-binding protein
267at3699	Complete	BroT22.C05g13850.1	2587.2	1254	https://v10-1.orthodb.org/?query=267at3699	Four-carbon acid sugar kinase, N-terminal domain
268at3699	Complete	BroT22.C09g45030.1	2483.9	1198	https://v10-1.orthodb.org/?query=268at3699	Sec7 domain
278at3699	Complete	BroT22.C09g17330.1	2372.3	1150	https://v10-1.orthodb.org/?query=278at3699	Leucine-rich repeat
286at3699	Complete	BroT22.C03g29160.1	2371.0	1182	https://v10-1.orthodb.org/?query=286at3699	Polymerase, nucleotidyl transferase domain
289at3699	Complete	BroT22.C03g49260.1	2022.9	1057	https://v10-1.orthodb.org/?query=289at3699	Nucleoporin, Nup133/Nup155-like, C-terminal
290at3699	Complete	BroT22.C05g43190.1	2058.3	1200	https://v10-1.orthodb.org/?query=290at3699	NB-ARC
293at3699	Complete	BroT22.C07g32460.1	2487.3	1250	https://v10-1.orthodb.org/?query=293at3699	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
294at3699	Complete	BroT22.C01g06210.1	2028.3	1236	https://v10-1.orthodb.org/?query=294at3699	Enhancer of polycomb-like, N-terminal
295at3699	Complete	BroT22.C04g31900.1	2112.5	1106	https://v10-1.orthodb.org/?query=295at3699	F-box domain
301at3699	Complete	BroT22.C09g20680.1	2205.3	1042	https://v10-1.orthodb.org/?query=301at3699	Peptidase M16, C-terminal
303at3699	Complete	BroT22.C06g39500.1	2325.4	1169	https://v10-1.orthodb.org/?query=303at3699	Transcription initiation factor TFIID subunit 2
304at3699	Complete	BroT22.C06g32560.1	2044.3	1066	https://v10-1.orthodb.org/?query=304at3699	DNA ligase
308at3699	Complete	BroT22.C08g11300.1	2319.9	1242	https://v10-1.orthodb.org/?query=308at3699	Fanconi anaemia protein FANCD2
313at3699	Complete	BroT22.C09g50760.1	2297.0	1172	https://v10-1.orthodb.org/?query=313at3699	Elongator complex protein 1
315at3699	Complete	BroT22.S01g01040.1	2446.9	1132	https://v10-1.orthodb.org/?query=315at3699	Strawberry notch, AAA domain
317at3699	Missing
323at3699	Complete	BroT22.C04g00020.1	2401.5	1176	https://v10-1.orthodb.org/?query=323at3699	Mediator of RNA polymerase II transcription subunit 33B
327at3699	Missing
329at3699	Complete	BroT22.C04g31910.1	2022.6	961	https://v10-1.orthodb.org/?query=329at3699	Glycoside hydrolase, family 2
333at3699	Complete	BroT22.C09g00830.1	2075.5	1082	https://v10-1.orthodb.org/?query=333at3699	WD40 repeat
334at3699	Duplicated	BroT22.C01g27530.1	2193.3	1069	https://v10-1.orthodb.org/?query=334at3699	RNA-dependent RNA polymerase
334at3699	Duplicated	BroT22.C04g29430.1	2178.4	1069	https://v10-1.orthodb.org/?query=334at3699	RNA-dependent RNA polymerase
340at3699	Complete	BroT22.C01g11890.1	2684.8	1544	https://v10-1.orthodb.org/?query=340at3699	Scar-like domain-containing protein WAVE 5
343at3699	Complete	BroT22.C08g49410.1	2184.8	1101	https://v10-1.orthodb.org/?query=343at3699	DNA2/NAM7 helicase, AAA domain
345at3699	Duplicated	BroT22.C08g34040.1	2478.0	1173	https://v10-1.orthodb.org/?query=345at3699	Condensin complex subunit 1
345at3699	Duplicated	BroT22.C04g29500.1	2482.4	1168	https://v10-1.orthodb.org/?query=345at3699	Condensin complex subunit 1
347at3699	Complete	BroT22.C01g37550.1	1963.3	1013	https://v10-1.orthodb.org/?query=347at3699	Amino-terminal region of chorein
348at3699	Complete	BroT22.C09g26410.1	2190.9	1025	https://v10-1.orthodb.org/?query=348at3699	Mediator of RNA polymerase II transcription subunit 16
353at3699	Complete	BroT22.C06g02900.1	2171.0	1034	https://v10-1.orthodb.org/?query=353at3699	Helicase-associated domain
363at3699	Complete	BroT22.C06g03330.1	2089.0	1030	https://v10-1.orthodb.org/?query=363at3699	WD40 repeat
364at3699	Complete	BroT22.C08g38110.1	2047.3	1043	https://v10-1.orthodb.org/?query=364at3699	Carbohydrate-binding-like fold
368at3699	Complete	BroT22.C03g81240.1	2571.2	1489	https://v10-1.orthodb.org/?query=368at3699	Nuclear pore complex protein
369at3699	Complete	BroT22.C09g52830.1	2249.4	1057	https://v10-1.orthodb.org/?query=369at3699	TRAPP II complex, Trs120
370at3699	Complete	BroT22.C02g00330.1	2151.3	1142	https://v10-1.orthodb.org/?query=370at3699	Symplekin/Pta1, N-terminal
372at3699	Complete	BroT22.C05g24130.1	2381.1	1050	https://v10-1.orthodb.org/?query=372at3699	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain
375at3699	Complete	BroT22.C08g35660.1	2142.5	1058	https://v10-1.orthodb.org/?query=375at3699	Protein kinase domain
379at3699	Complete	BroT22.C03g31400.1	2175.7	1144	https://v10-1.orthodb.org/?query=379at3699	PRD1
390at3699	Complete	BroT22.C07g12920.1	1995.1	960	https://v10-1.orthodb.org/?query=390at3699	RNA polymerase Rpb2, domain 2
392at3699	Complete	BroT22.C01g14730.1	1996.4	1065	https://v10-1.orthodb.org/?query=392at3699	Binding / calmodulin binding protein
396at3699	Complete	BroT22.S01g02770.1	2167.2	1005	https://v10-1.orthodb.org/?query=396at3699	Cellulose synthase
398at3699	Duplicated	BroT22.C05g39430.1	2044.4	1012	https://v10-1.orthodb.org/?query=398at3699	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
398at3699	Duplicated	BroT22.C05g39740.1	1947.3	1012	https://v10-1.orthodb.org/?query=398at3699	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
405at3699	Complete	BroT22.C05g18280.1	2110.5	982	https://v10-1.orthodb.org/?query=405at3699	GIGANTEA
411at3699	Complete	BroT22.C03g26010.1	2334.0	1059	https://v10-1.orthodb.org/?query=411at3699	WD40/YVTN repeat-like-containing domain superfamily
419at3699	Duplicated	BroT22.C07g40820.1	2181.9	1118	https://v10-1.orthodb.org/?query=419at3699	Condensin-2 complex subunit D3
419at3699	Duplicated	BroT22.C06g08650.1	1956.5	1084	https://v10-1.orthodb.org/?query=419at3699	Condensin-2 complex subunit D3
420at3699	Complete	BroT22.C02g31330.1	2069.5	1100	https://v10-1.orthodb.org/?query=420at3699	ARM repeat superfamily protein
431at3699	Complete	BroT22.C02g45700.1	1944.4	881	https://v10-1.orthodb.org/?query=431at3699	Helicase/UvrB, N-terminal
434at3699	Complete	BroT22.C03g33790.1	2230.7	1129	https://v10-1.orthodb.org/?query=434at3699	DNA mismatch repair protein MutS, core
435at3699	Complete	BroT22.C02g48200.1	2196.6	1223	https://v10-1.orthodb.org/?query=435at3699	FANCI solenoid 2 domain
436at3699	Complete	BroT22.C05g40920.1	2033.9	956	https://v10-1.orthodb.org/?query=436at3699	Phospholipase
438at3699	Complete	BroT22.C06g41940.1	2051.1	1040	https://v10-1.orthodb.org/?query=438at3699	Tetratricopeptide repeat
450at3699	Missing
452at3699	Complete	BroT22.C04g38550.1	2084.7	1143	https://v10-1.orthodb.org/?query=452at3699	RNA polymerase II-associated protein 1, C-terminal
462at3699	Complete	BroT22.C02g15810.1	1543.0	953	https://v10-1.orthodb.org/?query=462at3699	Protein ENHANCED DOWNY MILDEW 2
464at3699	Complete	BroT22.C07g03380.1	1951.8	968	https://v10-1.orthodb.org/?query=464at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
469at3699	Complete	BroT22.C01g11300.1	1950.4	971	https://v10-1.orthodb.org/?query=469at3699	Phytochrome
470at3699	Complete	BroT22.C02g30200.1	2220.6	1236	https://v10-1.orthodb.org/?query=470at3699	ARM repeat superfamily protein
474at3699	Duplicated	BroT22.C04g35670.1	1871.1	939	https://v10-1.orthodb.org/?query=474at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
474at3699	Duplicated	BroT22.C03g49220.1	1792.3	930	https://v10-1.orthodb.org/?query=474at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
475at3699	Complete	BroT22.C09g58500.1	1878.9	1029	https://v10-1.orthodb.org/?query=475at3699	JmjN domain
476at3699	Complete	BroT22.C09g57840.1	2109.5	962	https://v10-1.orthodb.org/?query=476at3699	Helicase-associated domain
477at3699	Complete	BroT22.C09g28560.1	1990.1	998	https://v10-1.orthodb.org/?query=477at3699	RNA-dependent RNA polymerase
481at3699	Duplicated	BroT22.C01g18430.1	1939.5	951	https://v10-1.orthodb.org/?query=481at3699	Pesticidal crystal cry8Ba protein
481at3699	Duplicated	BroT22.C04g17390.1	1652.3	951	https://v10-1.orthodb.org/?query=481at3699	Pesticidal crystal cry8Ba protein
488at3699	Complete	BroT22.C04g32990.1	1890.0	972	https://v10-1.orthodb.org/?query=488at3699	HECT domain
490at3699	Complete	BroT22.C07g31080.1	1841.8	1116	https://v10-1.orthodb.org/?query=490at3699	XPG N-terminal
497at3699	Complete	BroT22.C03g60670.1	1944.7	1061	https://v10-1.orthodb.org/?query=497at3699	Kinesin motor domain
501at3699	Complete	BroT22.C02g40850.1	2322.1	1045	https://v10-1.orthodb.org/?query=501at3699	Protein TPLATE
503at3699	Complete	BroT22.C03g81770.1	2053.2	1041	https://v10-1.orthodb.org/?query=503at3699	Trafficking protein particle complex subunit 11
505at3699	Complete	BroT22.C06g14480.1	2127.2	1017	https://v10-1.orthodb.org/?query=505at3699	Phytochrome
506at3699	Complete	BroT22.C07g10180.1	2067.0	974	https://v10-1.orthodb.org/?query=506at3699	DNA mismatch repair protein MutS, C-terminal
507at3699	Complete	BroT22.C03g57030.1	1968.7	938	https://v10-1.orthodb.org/?query=507at3699	Protein kinase domain
509at3699	Complete	BroT22.C03g55220.1	2101.7	972	https://v10-1.orthodb.org/?query=509at3699	DNA-directed DNA polymerase, family B, exonuclease domain
515at3699	Complete	BroT22.C09g29870.1	1669.0	1014	https://v10-1.orthodb.org/?query=515at3699	CST complex subunit CTC1, plant
525at3699	Complete	BroT22.C03g09310.1	2190.6	961	https://v10-1.orthodb.org/?query=525at3699	Cellulose synthase
527at3699	Complete	BroT22.C01g38250.1	1834.3	960	https://v10-1.orthodb.org/?query=527at3699	AP-5 complex subunit beta-like protein
529at3699	Complete	BroT22.C08g09310.1	1736.4	928	https://v10-1.orthodb.org/?query=529at3699	Pyrrolo-quinoline quinone-like domain
530at3699	Complete	BroT22.C09g36770.1	1724.7	942	https://v10-1.orthodb.org/?query=530at3699	Pentatricopeptide repeat
532at3699	Complete	BroT22.C06g31930.1	1905.6	938	https://v10-1.orthodb.org/?query=532at3699	Endonuclease/exonuclease/phosphatase
535at3699	Complete	BroT22.C03g06900.1	1894.4	893	https://v10-1.orthodb.org/?query=535at3699	Glycoside hydrolase family 38, central domain
536at3699	Complete	BroT22.C07g31760.1	2092.3	1056	https://v10-1.orthodb.org/?query=536at3699	SMCs flexible hinge
544at3699	Fragmented	BroT22.C01g51010.1	1463.6	791	https://v10-1.orthodb.org/?query=544at3699	Leucine-rich repeat
550at3699	Duplicated	BroT22.C01g44570.1	2156.2	1040	https://v10-1.orthodb.org/?query=550at3699	uncharacterized protein LOC9320979
550at3699	Duplicated	BroT22.C03g40990.1	2080.2	1023	https://v10-1.orthodb.org/?query=550at3699	uncharacterized protein LOC9320979
551at3699	Missing
563at3699	Complete	BroT22.C08g23940.1	2017.7	896	https://v10-1.orthodb.org/?query=563at3699	SecA, preprotein cross-linking domain
564at3699	Complete	BroT22.C01g12340.1	1847.8	1000	https://v10-1.orthodb.org/?query=564at3699	Chromo domain
565at3699	Complete	BroT22.C07g09150.1	1917.4	925	https://v10-1.orthodb.org/?query=565at3699	PPM-type phosphatase domain
568at3699	Fragmented	BroT22.C05g13130.1	1439.2	787	https://v10-1.orthodb.org/?query=568at3699	Leucine-rich repeat
571at3699	Missing
577at3699	Duplicated	BroT22.C04g51190.1	2031.0	926	https://v10-1.orthodb.org/?query=577at3699	Cellulose synthase
577at3699	Duplicated	BroT22.C04g14080.1	1987.4	926	https://v10-1.orthodb.org/?query=577at3699	Cellulose synthase
578at3699	Complete	BroT22.C09g37920.1	1962.9	894	https://v10-1.orthodb.org/?query=578at3699	Peptidase M16, C-terminal
579at3699	Complete	BroT22.C03g63290.1	1741.5	962	https://v10-1.orthodb.org/?query=579at3699	Gamma tubulin complex component, C-terminal
588at3699	Complete	BroT22.C09g38540.1	1877.3	955	https://v10-1.orthodb.org/?query=588at3699	DNA ligase, ATP-dependent, central
591at3699	Complete	BroT22.C04g34890.1	1876.1	915	https://v10-1.orthodb.org/?query=591at3699	Pentatricopeptide repeat
592at3699	Complete	BroT22.C01g48800.1	1945.4	907	https://v10-1.orthodb.org/?query=592at3699	Phospholipase
597at3699	Complete	BroT22.C08g52750.1	1931.4	936	https://v10-1.orthodb.org/?query=597at3699	GHMP kinase, C-terminal domain
599at3699	Complete	BroT22.C01g34040.1	1902.9	944	https://v10-1.orthodb.org/?query=599at3699	DNA mismatch repair protein MutS, core
602at3699	Missing
603at3699	Complete	BroT22.C02g06910.1	1950.9	945	https://v10-1.orthodb.org/?query=603at3699	AT5g16210/T21H19_130
606at3699	Complete	BroT22.C02g19840.1	1954.0	953	https://v10-1.orthodb.org/?query=606at3699	Methionine S-methyltransferase
607at3699	Complete	BroT22.C03g13730.1	1612.0	863	https://v10-1.orthodb.org/?query=607at3699	Protein kinase domain
617at3699	Missing
619at3699	Complete	BroT22.C05g01550.1	1877.1	892	https://v10-1.orthodb.org/?query=619at3699	Sucrose synthase
620at3699	Duplicated	BroT22.C08g31600.1	2023.8	1052	https://v10-1.orthodb.org/?query=620at3699	SMCs flexible hinge
620at3699	Duplicated	BroT22.C03g48290.1	1938.9	1052	https://v10-1.orthodb.org/?query=620at3699	SMCs flexible hinge
625at3699	Complete	BroT22.C03g03890.1	1873.1	952	https://v10-1.orthodb.org/?query=625at3699	HNH endonuclease
626at3699	Complete	BroT22.C04g13570.1	1822.4	1002	https://v10-1.orthodb.org/?query=626at3699	RNA polymerase II C-terminal domain phosphatase-like 3
632at3699	Complete	BroT22.C01g34700.1	1867.3	916	https://v10-1.orthodb.org/?query=632at3699	Glycoside hydrolase family 31
646at3699	Complete	BroT22.C02g06470.1	1743.1	1026	https://v10-1.orthodb.org/?query=646at3699	Pentatricopeptide repeat
655at3699	Complete	BroT22.C06g36060.1	1919.3	959	https://v10-1.orthodb.org/?query=655at3699	DExH-box ATP-dependent RNA helicase DExH15 chloroplastic
657at3699	Complete	BroT22.C04g08790.1	1701.3	1156	https://v10-1.orthodb.org/?query=657at3699	Protein SCAR2
662at3699	Complete	BroT22.C03g10560.1	1884.4	867	https://v10-1.orthodb.org/?query=662at3699	Peptidase S8/S53 domain
666at3699	Complete	BroT22.C07g42880.1	1879.9	848	https://v10-1.orthodb.org/?query=666at3699	Cellulose synthase
667at3699	Complete	BroT22.C02g45380.1	1852.3	987	https://v10-1.orthodb.org/?query=667at3699	Helicase, C-terminal
669at3699	Complete	BroT22.C08g32490.1	1924.6	958	https://v10-1.orthodb.org/?query=669at3699	AP-3 complex subunit beta
678at3699	Complete	BroT22.C01g04690.1	2007.7	948	https://v10-1.orthodb.org/?query=678at3699	Zinc finger, RING-CH-type
681at3699	Missing
682at3699	Complete	BroT22.C01g05400.1	1897.8	921	https://v10-1.orthodb.org/?query=682at3699	Saccharopine dehydrogenase, C-terminal
683at3699	Complete	BroT22.C03g39150.1	1761.9	893	https://v10-1.orthodb.org/?query=683at3699	Pentatricopeptide repeat
692at3699	Complete	BroT22.C03g23200.1	1954.9	978	https://v10-1.orthodb.org/?query=692at3699	MIF4G-like domain superfamily
693at3699	Complete	BroT22.C07g26280.1	1954.5	972	https://v10-1.orthodb.org/?query=693at3699	DExH-box ATP-dependent RNA helicase DExH5, mitochondrial
695at3699	Complete	BroT22.C05g03270.1	1734.9	876	https://v10-1.orthodb.org/?query=695at3699	Pentatricopeptide repeat
696at3699	Complete	BroT22.C07g21990.1	1935.6	882	https://v10-1.orthodb.org/?query=696at3699	Cellulose synthase
701at3699	Complete	BroT22.C03g33980.1	1884.0	859	https://v10-1.orthodb.org/?query=701at3699	SecA, preprotein cross-linking domain
702at3699	Complete	BroT22.C03g32170.1	1825.6	820	https://v10-1.orthodb.org/?query=702at3699	Aminoacyl-tRNA synthetase, class Ia
716at3699	Complete	BroT22.C09g28000.1	1949.5	983	https://v10-1.orthodb.org/?query=716at3699	uncharacterized protein LOC110812759
722at3699	Complete	BroT22.C06g24630.1	1730.6	853	https://v10-1.orthodb.org/?query=722at3699	AAA ATPase, AAA+ lid domain
725at3699	Complete	BroT22.C06g31680.1	2037.2	1081	https://v10-1.orthodb.org/?query=725at3699	Condensin-2 complex subunit G2
